user_id,user_name,track_id,track_name,artist_name,popularity,genres
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,oajel9g8v74b5q1vaadlaz,Secret Dreams,DJ Raja Kumari,42,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,r58zutg4i1k49lwdvav56e,Midnight Voices,MC Ram Sampath,73,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,jc75chqx94j6bkht4fbw6g,Lonely Sky,MC Yuvan,97,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,wylc376upjscr8iyptdfb4,Secret Sky,Lil Raja Kumari,40,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,dqefbpcn7z1dv3z44rlpr1,Burning Edge,Young TV Girl,61,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,za08i61oceg1xzh6wmj867,Frozen Sky,MC SoulChef,24,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,344l0r2f6vozoplt9lvsm2,Burning Cross,Lil SoulChef,8,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,b54d6fa9f0vkdehx9n2ucs,Electric Sky,S. Darshan Raval,97,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ybeomkgaqru0zbsoxttqis,Neon Loop,DJ Ram Sampath,73,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,183wolppy5q82xhweiovvj,Burning Code,Lil Divine,48,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ua29jxuyboncbjeurvoc9f,Lonely Loop,Lil Yuvan,36,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,8z4qn560jv9ar708l16q0u,Golden Cross,S. Yuvan,26,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,oamzucwb7uf2ig7ifnhp99,Midnight Voices,DJ Raja Kumari,17,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,srobqeyvyndgyi8rpj2fwd,Midnight Rhythm,The Raja Kumari,36,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,6oizh9ysv220yfvfhgvg2y,Neon Voices,The TV Girl,32,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,c3469hga8eg2g4isdma9mt,Electric Sky,Lil Yuvan,58,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,q5cojo5jqfn5pwz2ilj9qb,Frozen Code,Young Darshan Raval,62,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,kkyuq6yreg9g7ws6pydmg8,Burning Cross,MC Omega Tribe,52,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,b50gkwfncjty6nceu1b0vo,Golden Loop,Young Darshan Raval,47,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,pf0ykkv3ldkilf0prjh82d,Golden Cross,MC Yuvan,29,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,8qxo4hb8lu57qs8ukaj4yz,Golden Rhythm,The Raja Kumari,59,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,yf8ii7fumm4zoeb3hybmlb,Crimson Code,The Molchat Doma,35,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,yi7b4isp9q7wn9un0c234h,Burning Loop,Lil SoulChef,68,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,k0g0rzri6kqyst8c4fkq46,Midnight Edge,DJ Yuvan,57,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,cmytddez1af9svn1icrp0x,Electric Code,S. Yuvan,49,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ox5050x5i3p6dnned3vgft,Golden Rhythm,MC Raftaar,10,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,gqwelrmogw3iqws1qj5qfu,Midnight Code,The Ram Sampath,73,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,r79zv43ukhuhj85k1ciq46,Electric Rhythm,Lil Ram Sampath,51,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,woknuk6mdi935yimdx6uwj,Secret Sky,The Raftaar,55,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,jttnst4fzbav86w0x3trqs,Lonely Memories,The Divine,93,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ts8z48hm042hbp7ke3ky43,Frozen Dreams,MC SoulChef,83,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,e7nabbgotdp51bxozkjgek,Crimson Dreams,The Divine,40,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,5b2rqr9d0g5dsrowqut18w,Crimson Sky,MC Ram Sampath,11,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,lsjxr1d96pjjcg7gi1pq4g,Crimson Dreams,Lil Darshan Raval,29,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,gd9pyfax89qc2jvesu4ige,Neon Motion,MC Darshan Raval,18,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,9kpooa2n1gpo6lbv56i2n7,Neon Cross,S. Omega Tribe,72,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,0se5e8ma73ncs0s90kovu6,Lonely Loop,MC SoulChef,13,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2tm8al84bjinzak7j9rl0s,Golden Loop,The Ram Sampath,34,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,34u74ar09yf8777hk5ofas,Secret Dreams,The Raja Kumari,67,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,gkgzfve9bnjqe6beqalw29,Lost Edge,Lil Divine,70,"classical, indian classical"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,baq8xr8p2pux8epsu9u1xd,Burning Code,Young Darshan Raval,47,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,gcci8p6j6bdqjer1zr26qx,Frozen Voices,DJ Divine,45,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,aevr3n4nv7ql0t6gd1x3yt,Burning Sky,The Raja Kumari,32,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,vqbvlmof6395k5e0626qi8,Frozen Cross,S. Ram Sampath,81,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,lkpkqvfns6mtrmuq0zgwsd,Lost Memories,MC Yuvan,81,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,vxhz0l8sk7jr3r71vwp9sh,Lost Memories,MC Raftaar,93,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ptzkaujox8mrc3x64mslrv,Frozen Edge,DJ Divine,86,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,2hjg9l1prmm5t6zrhu3srs,Electric Code,S. Yuvan,66,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,z3zvr3vcoeo2fhz66aoh7v,Electric Edge,The Ram Sampath,16,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,zjcup8mokictxvmigob8ol,Neon Sky,MC Ram Sampath,75,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,jwqumsd0y6mpq92t82no26,Neon Rhythm,S. Molchat Doma,68,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,g4k7kbjrkaz66hi1kh7x89,Neon Rhythm,The Molchat Doma,11,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,5hlotpdi4ncr5qyks93esy,Crimson Sky,The Omega Tribe,72,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,jckibjheo6j49jh7uwolfu,Lost Code,Young Ram Sampath,80,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,y1ur7pfr953yhtjnjzllje,Lonely Dreams,S. Raftaar,44,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ni5o0nt6ixw76kqaf16gvy,Frozen Memories,Young Darshan Raval,63,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,keji5ok35l02df6fwksh22,Electric Cross,S. Yuvan,12,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,n2dxmqj561gr935wma7x1l,Lost Sky,MC Yuvan,85,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ov2njycotk6d4hqho1f9s9,Frozen Loop,DJ Raja Kumari,10,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,axfht468shtttnyy6unpp8,Neon Loop,Young SoulChef,17,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ax7ilx3wccfro7q10izw4p,Lost Code,Lil SoulChef,8,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,b1l71u5m5cezdvdy6o58st,Neon Loop,Lil Raftaar,69,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,0vwpir1tpkq2i888ckvgei,Burning Motion,Lil Yuvan,25,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,2it6aau4scwrg13w0c1nkp,Electric Sky,Lil Yuvan,72,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,pjk6xb4jq4dg0ocmmhxq6g,Crimson Dreams,DJ Darshan Raval,92,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,4wmgxly6rhjgxr15pyo7kf,Electric Dreams,Young Omega Tribe,33,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,gi4qbnh6w02rfy6rxyw3ge,Neon Code,MC Darshan Raval,26,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,w4kjw50pk68ttlhktnxhcb,Crimson Loop,The Raftaar,45,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,8y5cpk9emcq4gjf1zpkqnm,Lost Sky,DJ Raja Kumari,8,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,k13njcxl7udivl7yzqqewj,Burning Voices,S. Raja Kumari,18,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,1uy9riul3mym907vpz5mny,Neon Loop,Young Raja Kumari,30,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,dzo5xckxqejvdrdu701wx4,Neon Code,DJ Raja Kumari,21,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,wj9am7383hrnz45qelufe6,Burning Rhythm,Young Yuvan,76,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,nzroex7nc66jrdciefop52,Neon Sky,S. Ram Sampath,76,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,8ohmpninwr6puokx5yy7pw,Frozen Sky,DJ Raftaar,28,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,uxmkjyjft1ce9s6pyt7ugm,Secret Cross,Young Divine,35,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2z8c1um4csizylmeipvh1e,Burning Memories,The Yuvan,44,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,hi8pq7ba6fw8r43os9w0af,Burning Cross,MC Raja Kumari,28,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,wih55b4ttx5i7v1enla94o,Secret Rhythm,MC Darshan Raval,84,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,s85stkd3ed6hksktvw6kba,Electric Motion,DJ Raja Kumari,66,"synthwave, retro, 80s"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,425rppsiownb1lsrvnvgl1,Frozen Edge,The TV Girl,56,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,y87rfi58ppei1krc6n3rmy,Frozen Motion,MC Raftaar,91,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,77bk8jujlyl400togwyzbe,Lost Voices,Lil Raftaar,71,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ny2six9ypwjr7t1blbf29w,Crimson Cross,DJ Darshan Raval,47,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,yx8gd3msyrik8p4791hzlg,Frozen Loop,MC Darshan Raval,77,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,6fup7srg89zsbcp7kyopyc,Midnight Memories,The Raja Kumari,100,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,mygtl8vn0e24ey5oounc5y,Burning Dreams,Young Divine,35,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,jp50lp303fnjzyclplalfm,Frozen Cross,DJ TV Girl,8,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,77nk3ol3izufc795ao1512,Lost Memories,S. Omega Tribe,87,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,o6lfxeyqgp1ae6s6w8ozhx,Midnight Edge,S. Raftaar,72,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,nwtajgiy0jj94mqb8qluet,Crimson Memories,Lil Yuvan,84,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,1mtwfi7qqngkqs8s8e4z1k,Lonely Rhythm,DJ SoulChef,38,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,q33mawxwmtl5fyq4yvf8k6,Midnight Sky,DJ Omega Tribe,1,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,cr3byj919yunsob8zvfe0x,Midnight Sky,Lil SoulChef,85,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,0gdyx83in67vxsppynn813,Crimson Voices,Lil TV Girl,83,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,xbkezmuy8wkyyyu6sowx92,Burning Loop,Lil Omega Tribe,62,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,e93zlyas27ydv740zf9xcz,Frozen Cross,S. Yuvan,55,"classical, indian classical"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,kl6mbpvlvwfjwpymcjqy6l,Secret Memories,Young Raftaar,18,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,xscmze101kf169pvtctdzh,Golden Sky,Lil Darshan Raval,92,"k-pop, dance pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,wq8xa5epy1v2kgirbdqmvd,Lonely Rhythm,DJ SoulChef,85,"hip hop, desi hip hop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,h3xoknuf1gond5rvry862y,Golden Edge,DJ Yuvan,4,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,9po288lzkstbs58qjidyui,Lonely Rhythm,The SoulChef,70,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,rpanwq3btxu2vqwvz7cst5,Midnight Dreams,DJ Divine,39,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,51cx4yorlei5sdmfww321p,Neon Loop,MC Darshan Raval,33,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,j1vcb5m9f8na6f28wmsvk1,Neon Memories,S. Molchat Doma,97,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,85kunn1vudkm4jc2sirs10,Lonely Memories,MC Divine,80,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,v43zajidgydq6mwbxxb218,Neon Memories,Lil Darshan Raval,18,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,cffmhrpza3o0e2liahe5xh,Lost Loop,MC Ram Sampath,81,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,xqztjr5fqzqfad2kckujvg,Electric Voices,Lil Yuvan,72,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,185qm4ew0wyxg2c50t8mvn,Neon Memories,Young Molchat Doma,53,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,sjzn9efbaptr93w63vb30e,Lonely Memories,DJ Divine,23,"bollywood, hindi pop, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,qsyboffrysgwjj1rtcclxf,Frozen Edge,Lil Raja Kumari,28,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,qmwdxqsim9twrsyy2irh0c,Burning Edge,DJ Raftaar,8,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,pyqx3uakngj5sh72xo8a9q,Golden Edge,Young Yuvan,19,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,gvoh8s4rfqu61u8x6n65l5,Lonely Sky,Lil Yuvan,85,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,gvnf0tpto2hbvp5juryscu,Burning Voices,The Divine,9,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,x5yo4avizeg067vg3tsqce,Lost Sky,S. Omega Tribe,29,"rock, alternative"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,8tm7h8x28u1qcqonynxqrv,Lost Sky,S. SoulChef,38,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,55im68zgmf1u5r300v4u9e,Neon Motion,S. Omega Tribe,53,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,1nge0hbkyt517913v5ncgd,Frozen Rhythm,S. Molchat Doma,47,"instrumental, chillhop, lo-fi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,t68amzfw2s2fusjnmv9g7l,Lonely Rhythm,MC Ram Sampath,86,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,k14aemkqzpr30euyr1b784,Electric Voices,S. Ram Sampath,58,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,781zwx5hn2fspemsa3ewk2,Lost Edge,Lil TV Girl,33,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,who8lnbtzrydpy7xf7wkcw,Midnight Voices,The Raftaar,8,"haryanvi, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ivrmjufbvfesn4yakmotcr,Crimson Edge,S. Molchat Doma,58,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,curxgp0d37e0n4ayq2b1xp,Lost Memories,S. Raja Kumari,18,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,97m9qriqj359045jwceqa9,Lost Code,The TV Girl,31,"haryanvi, desi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,dxvc4udswr1dnuz4gqsd5n,Neon Motion,The TV Girl,83,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,nfnvy1pt0yn9rsvut15hs1,Neon Edge,The Darshan Raval,93,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,9usg48tgs2n1xaadtg2d05,Lost Rhythm,DJ Darshan Raval,71,"hip hop, desi hip hop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,h4n2zgi406gwj8h49m8im7,Lonely Sky,S. SoulChef,72,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,3lr20dk5kt5behzrx19beh,Lost Memories,The Ram Sampath,70,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,s4ckw6zth67koawo2640cl,Frozen Dreams,The SoulChef,77,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,hpu6sdwh45c0b70aupm9mh,Secret Motion,S. Omega Tribe,17,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,xnnn4wb94gkwm7pxr7wlc9,Midnight Dreams,Lil Raja Kumari,56,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,u1js4sitmr6bn2yimul1rf,Burning Sky,DJ TV Girl,60,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,8z2kr0q5dfc9a61i7yd6rz,Lonely Edge,MC Divine,82,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,rze6wa9ekdlb0v2n1baf90,Lonely Dreams,Young Darshan Raval,23,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,yhr0hpay2pdijfaxfc5zph,Midnight Dreams,Young SoulChef,80,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,l8d9b50nevpcyh42ag0bur,Electric Edge,The SoulChef,77,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,g5pp9443umuamqr945i2ng,Midnight Dreams,S. Darshan Raval,100,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,reug6tl7fy31dizd892zeg,Lonely Code,DJ Raftaar,87,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,d9n3q18nzk5t3ns7ajq8ws,Lost Cross,S. Raftaar,71,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ol576lxcjjs9xqhh297a4h,Electric Memories,S. Darshan Raval,75,"trap, cloud rap"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,8gim610m6axd9r5gpwdet8,Lonely Dreams,Lil Darshan Raval,59,"tamil, kollywood, tamil dance"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,cy136i2e26tld9sctvz915,Frozen Voices,The Molchat Doma,64,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,es4s57n6xo0d77dqguupvs,Electric Memories,Young Raftaar,65,
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,a72j2ow8pjs3yndmxfxy5a,Golden Dreams,MC Molchat Doma,97,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,wgbmzeqpxsdrtvf0r7i1ev,Golden Rhythm,Lil Darshan Raval,74,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ylu7pbn2fc02z8s7zmodlk,Burning Memories,S. Yuvan,29,"rock, alternative"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,degrb4s91y2axr4jatm6l5,Neon Loop,S. Molchat Doma,28,"edm, electronic"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,fdvteet78y0gmfoq9nfyv0,Secret Sky,Young Raftaar,53,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,iboxpopggrh3m0hq20s5mu,Crimson Code,Lil Raftaar,21,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,be5me38i1ynzmn28wil855,Midnight Memories,The TV Girl,65,"phonk, drift phonk"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,poo7okzs2xj9pwzmneywpg,Electric Voices,Young Raftaar,11,"city pop, kayokyoku, j-pop"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,hj1qjimw26j21uusu35jyi,Crimson Dreams,DJ TV Girl,92,
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,wr9ck9npxoihj867gw28yx,Secret Rhythm,The Molchat Doma,36,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,j1mdk8sqh9y0n97yv8zfs4,Secret Rhythm,S. Divine,3,"k-pop, dance pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,ziqunnrypxjwomamrks00l,Golden Dreams,Lil Darshan Raval,45,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,2krk3ttw9rl848zshc5fyu,Electric Memories,Young Divine,14,"trap, cloud rap"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,g2w55sdjsductibd925s5t,Burning Edge,The Darshan Raval,56,"instrumental, chillhop, lo-fi"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,g65njkmxycwd2pvln9smc7,Neon Loop,The Yuvan,95,jazz rap
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,vvt2a0u3qp69b4h7h3qg3b,Lost Sky,The Divine,96,"post-punk, darkwave, cold wave"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,tq26uz7lyt3t7sqdqntcgs,Lost Sky,DJ Yuvan,79,"classical, indian classical"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,yl02qe3pi8dd3wr8nbdrwj,Crimson Loop,MC Omega Tribe,42,jazz rap
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,t65bxtsxmb9dn6qb9vl0ab,Burning Memories,DJ TV Girl,55,"edm, electronic"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,hox4ywlimsg6xktdsi54il,Lonely Code,S. Divine,29,"classical, indian classical"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,nq3ociy73ds6w7ihbtzk1u,Electric Cross,DJ SoulChef,94,"city pop, kayokyoku, j-pop"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,r8mi0z4gqg1dmb83iyhe0h,Lost Edge,The Omega Tribe,76,"synthwave, retro, 80s"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,516siai1edz62vy879c60d,Golden Code,Lil Yuvan,20,"post-punk, darkwave, cold wave"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,tyzu1f4oiqsqcsaoguzgf7,Crimson Edge,Lil Ram Sampath,62,"phonk, drift phonk"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,bp1nvqopk2xp4cfeayawxa,Electric Edge,Lil Darshan Raval,69,"bollywood, hindi pop, desi"
vk06ud21bzhoaxf157oe2lpr2,RIAUHAS,ty1nalqrrmy0a7d33c7ss2,Neon Loop,DJ Raftaar,31,"tamil, kollywood, tamil dance"
f5mnhxysyvoolpw64vqlrbbht,RJ Joshi,3qehy6y72cag8esfwze7my,Burning Motion,Lil Yuvan,12,"edm, electronic"
